session_id,item_id,label
2083328,27527,0
2083328,21630,0
2085417,28133,1
2085417,12636,0
2085417,22947,0
2085417,8533,0
2085417,20126,0
2086395,5203,1
2086395,5083,0
2086395,23709,0
2086395,12958,0
2086395,26458,0
2087092,21263,1
2087092,20493,0
2087092,5914,0
2087092,13481,0
2087092,13448,0
2088091,768,1
2088091,22916,0
2088091,4679,0
2088091,5387,0
2088091,19887,0
2088731,651,1
2088731,18792,0
2088731,8214,0
2088731,22518,0
2088731,7173,0
2090374,25580,1
2090374,15885,0
2090374,4462,0
2090374,6721,0
2090374,25039,0
2092566,3815,1
2092566,15330,0
2092566,20211,0
2092566,26955,0
2092566,23697,0
2092604,4003,1
2092604,10902,0
2092604,16345,0
2092604,1937,0
2092604,12102,0
2092807,15501,1
2092807,25363,0
2092807,19238,0
2092807,22812,0
2092807,22805,0
2093038,18156,1
2093038,24586,0
2093038,1473,0
2093038,23245,0
2093038,24355,0
2095965,3392,1
2095965,24737,0
2095965,3467,0
2095965,10628,0
2095965,9765,0
2096887,4096,1
2096887,14416,0
2096887,16766,0
2096887,4976,0
2096887,1250,0
2097566,2855,1
2097566,3986,0
2097566,5310,0
2097566,2569,0
2097566,20847,0
2097690,15501,1
2097690,25951,0
2097690,3482,0
2097690,13786,0
2097690,7433,0
2097905,13708,1
2097905,14398,0
2097905,2927,0
2097905,2730,0
2097905,23742,0
2097916,9102,1
2097916,677,0
2097916,924,0
2097916,1643,0
2097916,16432,0
2099551,9663,1
2099551,16821,0
2099551,9468,0
2099551,15370,0
2099551,3440,0
2099834,8448,1
2099834,23885,0
2099834,2222,0
2099834,8301,0
2099834,15680,0
2100424,24228,1
2100424,27979,0
2100424,2827,0
2100424,23895,0
2100424,2672,0
2101199,7640,1
2101199,18156,0
2101199,9442,0
2101199,26322,0
2101199,22858,0
2101252,25681,1
2101252,18951,0
2101252,19261,0
2101252,16094,0
2101252,20425,0
2102288,20612,1
2102288,16337,0
2102288,348,0
2102288,4864,0
2102288,6053,0
2102497,18402,1
2102497,27128,0
2102497,7224,0
2102497,8356,0
2102497,25776,0
2102645,12090,1
2102645,25852,0
2102645,22402,0
2102645,11504,0
2102645,17299,0
2104032,28133,1
2104032,23168,0
2104032,26367,0
2104032,13586,0
2104032,17884,0
2104579,8060,1
2104579,10448,0
2104579,13488,0
2104579,4393,0
2104579,13922,0
2105162,21070,1
2105162,2321,0
2105162,21538,0
2105162,13988,0
2105162,11600,0
2105597,21593,1
2105597,6398,0
2105597,9172,0
2105597,1072,0
2105597,8116,0
2106260,7640,1
2106260,6081,0
2106260,15249,0
2106260,18981,0
2106260,826,0
2107199,26170,1
2107199,8632,0
2107199,9113,0
2107199,16585,0
2107199,4445,0
2108718,9184,1
2108718,12263,0
2108718,15445,0
2108718,5747,0
2108718,21944,0
2109083,18156,1
2109083,14931,0
2109083,14549,0
2109083,155,0
2109083,25007,0
2109122,26045,1
2109122,15740,0
2109122,26816,0
2109122,13462,0
2109122,891,0
2109862,8060,1
2109862,26582,0
2109862,26472,0
2109862,21369,0
2109862,16115,0
2109869,8060,1
2109869,26297,0
2109869,5972,0
2109869,25838,0
2109869,26582,0
2110451,13135,1
2110451,1661,0
2110451,11934,0
2110451,11341,0
2110451,23967,0
2113381,16157,1
2113381,14017,0
2113381,19296,0
2113381,1109,0
2113381,1532,0
2113678,11742,1
2113678,8680,0
2113678,21397,0
2113678,7433,0
2113678,26789,0
2113731,8622,1
2113731,18240,0
2113731,19912,0
2113731,25007,0
2113731,26884,0
2114159,3772,1
2114159,26108,0
2114159,10906,0
2114159,604,0
2114159,15090,0
2114774,15393,1
2114774,16264,0
2114774,4651,0
2114774,19385,0
2114774,23194,0
2115215,8631,1
2115215,16727,0
2115215,2702,0
2115215,1275,0
2115215,13928,0
2117388,20393,1
2117388,23280,0
2117388,8605,0
2117388,5976,0
2117388,14689,0
2117655,14170,1
2117655,11384,0
2117655,3162,0
2117655,21903,0
2117655,11111,0
2118480,12836,1
2118480,22322,0
2118480,18212,0
2118480,7863,0
2118480,2254,0
2119312,25125,1
2119312,8244,0
2119312,21687,0
2119312,6672,0
2119312,24708,0
2119401,13447,1
2119401,22260,0
2119401,3546,0
2119401,3604,0
2119401,2134,0
2120470,23687,1
2120470,25591,0
2120470,24058,0
2120470,27600,0
2120470,13129,0
2120583,1432,1
2120583,6165,0
2120583,16915,0
2120583,12710,0
2120583,410,0
2120890,7640,1
2120890,13660,0
2120890,13996,0
2120890,2015,0
2120890,6817,0
2122031,18156,1
2122031,1469,0
2122031,4779,0
2122031,7827,0
2122031,27410,0
2122108,8090,1
2122108,14520,0
2122108,857,0
2122108,8941,0
2122108,12637,0
2123316,4028,1
2123316,7968,0
2123316,14827,0
2123316,27225,0
2123316,21902,0
2123491,2814,1
2123491,880,0
2123491,2688,0
2123491,17681,0
2123491,2695,0
2123580,15501,1
2123580,22705,0
2123580,16582,0
2123580,12984,0
2123580,4431,0
2123891,4028,1
2123891,13940,0
2123891,2217,0
2123891,17089,0
2123891,26296,0
2124127,23644,1
2124127,12879,0
2124127,23345,0
2124127,24453,0
2124127,21544,0
2124352,1644,1
2124352,7316,0
2124352,27321,0
2124352,20019,0
2124352,7718,0
2124678,19912,1
2124678,18511,0
2124678,18492,0
2124678,23240,0
2124678,26400,0
2124914,22243,1
2124914,19598,0
2124914,8936,0
2124914,27442,0
2124914,23885,0
2125175,22342,1
2125175,10848,0
2125175,21372,0
2125175,10272,0
2125175,20513,0
2125265,17142,1
2125265,21230,0
2125265,8383,0
2125265,24569,0
2125265,14985,0
2125412,18156,1
2125412,19520,0
2125412,155,0
2125412,23393,0
2125412,17217,0
2126763,18156,1
2126763,26038,0
2126763,26291,0
2126763,5036,0
2126763,28003,0
2126892,18953,1
2126892,23492,0
2126892,24311,0
2126892,21112,0
2126892,6300,0
2127443,14920,1
2127443,16065,0
2127443,21141,0
2127443,21595,0
2127443,25196,0
2128217,17089,1
2128217,27613,0
2128217,12263,0
2128217,2745,0
2128217,26011,0
2128845,5068,1
2128845,12718,0
2128845,17899,0
2128845,6385,0
2128845,5729,0
2129251,2107,1
2129251,15874,0
2129251,17097,0
2129251,2780,0
2129251,26111,0
2129316,24702,1
2129316,23596,0
2129316,27163,0
2129316,25119,0
2129316,5274,0
2129448,7201,1
2129448,14808,0
2129448,16273,0
2129448,5524,0
2129448,26845,0
2129530,2184,1
2129530,11934,0
2129530,5284,0
2129530,15101,0
2129530,10592,0
2129552,2605,1
2129552,22797,0
2129552,1085,0
2129552,13933,0
2129552,10979,0
2129790,23088,1
2129790,25007,0
2129790,12615,0
2129790,4748,0
2129790,15480,0
2130374,20037,1
2130374,9521,0
2130374,15533,0
2130374,13438,0
2130374,27981,0
2131185,13622,1
2131185,24044,0
2131185,650,0
2131185,26183,0
2131185,10238,0
2131984,8060,1
2131984,13580,0
2131984,19768,0
2131984,26645,0
2131984,15090,0
2132442,14718,1
2132442,23377,0
2132442,18163,0
2132442,19219,0
2132442,23530,0
2134421,1206,1
2134421,23027,0
2134421,14786,0
2134421,20913,0
2134421,370,0
2134619,16809,1
2134619,16460,0
2134619,17363,0
2134619,18778,0
2134619,11314,0
2135589,16417,1
2135589,8463,0
2135589,6831,0
2135589,12211,0
2135589,6124,0
2137105,18156,1
2137105,5539,0
2137105,22302,0
2137105,4779,0
2137105,19499,0
2137905,27416,1
2137905,2926,0
2137905,27969,0
2137905,5615,0
2137905,16330,0
2138605,4028,1
2138605,21882,0
2138605,8060,0
2138605,22447,0
2138605,2277,0
2140489,9773,1
2140489,891,0
2140489,25541,0
2140489,12586,0
2140489,7250,0
2140565,27225,1
2140565,826,0
2140565,15506,0
2140565,22974,0
2140565,27695,0
2140755,23492,1
2140755,26800,0
2140755,16832,0
2140755,23705,0
2140755,27278,0
2140892,8060,1
2140892,25864,0
2140892,18699,0
2140892,19127,0
2140892,10900,0
2141247,18156,1
2141247,12176,0
2141247,27695,0
2141247,15904,0
2141247,22797,0
2142018,4028,1
2142018,1018,0
2142018,21751,0
2142018,27321,0
2142018,20400,0
2142669,18483,1
2142669,24044,0
2142669,12348,0
2142669,25623,0
2142669,21169,0
2142920,9986,1
2142920,9876,0
2142920,23445,0
2142920,17430,0
2142920,12101,0
2143105,19410,1
2143105,23724,0
2143105,38,0
2143105,7480,0
2143105,26519,0
2143149,3563,1
2143149,13074,0
2143149,3492,0
2143149,10459,0
2143149,3239,0
2143571,25469,1
2143571,7152,0
2143571,15078,0
2143571,11633,0
2143571,28024,0
2144425,15742,1
2144425,15833,0
2144425,21555,0
2144425,22213,0
2144425,23936,0
2145481,16821,1
2145481,17187,0
2145481,4270,0
2145481,10009,0
2145481,16799,0
2145990,18156,1
2145990,1986,0
2145990,24355,0
2145990,13766,0
2145990,20307,0
2146271,26651,1
2146271,7585,0
2146271,4283,0
2146271,26713,0
2146271,3390,0
2147420,4028,1
2147420,26853,0
2147420,4255,0
2147420,11040,0
2147420,1300,0
2147442,3772,1
2147442,22148,0
2147442,26280,0
2147442,26053,0
2147442,16513,0
2148209,1877,1
2148209,21540,0
2148209,12001,0
2148209,26726,0
2148209,14367,0
2148407,19745,1
2148407,16069,0
2148407,26798,0
2148407,13076,0
2148407,929,0
2148824,10935,1
2148824,5685,0
2148824,8102,0
2148824,1100,0
2148824,24391,0
2148853,12119,1
2148853,13559,0
2148853,6785,0
2148853,3522,0
2148853,22480,0
2150237,8402,1
2150237,4403,0
2150237,9521,0
2150237,19515,0
2150237,23928,0
2150602,12013,1
2150602,14592,0
2150602,24044,0
2150602,17760,0
2150602,1823,0
2150616,19945,1
2150616,27557,0
2150616,11653,0
2150616,20634,0
2150616,27348,0
2151369,7327,1
2151369,13717,0
2151369,772,0
2151369,18324,0
2151369,5646,0
2152327,16821,1
2152327,24142,0
2152327,27382,0
2152327,3238,0
2152327,488,0
2152685,3664,1
2152685,14498,0
2152685,6738,0
2152685,20916,0
2152685,6087,0
2153011,5760,1
2153011,20610,0
2153011,22594,0
2153011,18752,0
2153011,17483,0
2153253,7327,1
2153253,20670,0
2153253,6349,0
2153253,3313,0
2153253,24400,0
2153902,9184,1
2153902,11169,0
2153902,3114,0
2153902,10879,0
2153902,5747,0
2155654,7155,1
2155654,650,0
2155654,9582,0
2155654,22701,0
2155654,20393,0
2156156,112,1
2156156,25708,0
2156156,2753,0
2156156,9857,0
2156156,23129,0
2160202,5473,1
2160202,13548,0
2160202,12819,0
2160202,4861,0
2160202,7814,0
2163407,23789,1
2163407,14925,0
2163407,26919,0
2163407,5163,0
2163407,24550,0
2165618,21755,1
2165618,7261,0
2165618,7575,0
2165618,24769,0
2165618,10481,0
2165783,17376,1
2165783,17610,0
2165783,4738,0
2165783,25012,0
2165783,9794,0
2166322,9600,1
2166322,27866,0
2166322,26667,0
2166322,16075,0
2166322,5117,0
2166675,26977,1
2166675,10469,0
2166675,14908,0
2166675,15412,0
2166675,17158,0
2166925,5473,1
2166925,24654,0
2166925,17768,0
2166925,7998,0
2166925,12063,0
2167454,1272,1
2167454,6267,0
2167454,7907,0
2167454,4121,0
2167454,16058,0
2169153,13987,1
2169153,26054,0
2169153,21298,0
2169153,18764,0
2169153,1076,0
2169668,13922,1
2169668,5422,0
2169668,15394,0
2169668,26645,0
2169668,26365,0
2170389,3505,1
2170389,12565,0
2170389,20783,0
2170389,9655,0
2170389,18587,0
2173742,18156,1
2173742,22963,0
2173742,16205,0
2173742,18523,0
2173742,7042,0
2175393,7948,1
2175393,1628,0
2175393,10937,0
2175393,24313,0
2175393,3760,0
2176067,2072,1
2176067,24150,0
2176067,8224,0
2176067,9220,0
2176067,13986,0
2178191,123,1
2178191,3051,0
2178191,13122,0
2178191,26813,0
2178191,22155,0
2179314,14725,1
2179314,27293,0
2179314,24595,0
2179314,20719,0
2179314,19671,0
2179534,4679,1
2179534,22337,0
2179534,9750,0
2179534,14987,0
2179534,4811,0
2179591,15140,1
2179591,18609,0
2179591,1018,0
2179591,13345,0
2179591,2274,0
2180621,1018,1
2180621,23470,0
2180621,23147,0
2180621,10480,0
2180621,1811,0
2183068,13235,1
2183068,23027,0
2183068,5039,0
2183068,16783,0
2183068,20486,0
2183916,26428,1
2183916,8214,0
2183916,11046,0
2183916,12050,0
2183916,6396,0
2185489,7327,1
2185489,11958,0
2185489,9230,0
2185489,12994,0
2185489,675,0
2185506,17089,1
2185506,3114,0
2185506,11742,0
2185506,21249,0
2185506,14813,0
2188115,8265,1
2188115,5127,0
2188115,12340,0
2188115,25211,0
2188115,17069,0
2188627,8060,1
2188627,26005,0
2188627,13081,0
2188627,16909,0
2188627,19122,0
2189205,5870,1
2189205,26605,0
2189205,20413,0
2189205,1060,0
2189205,17210,0
2189563,5932,1
2189563,16437,0
2189563,27034,0
2189563,23013,0
2189563,23451,0
2190499,27109,1
2190499,8383,0
2190499,24963,0
2190499,12121,0
2190499,15740,0
2190879,14181,1
2190879,8961,0
2190879,20030,0
2190879,19906,0
2190879,23689,0
2194098,20192,1
2194098,1416,0
2194098,12767,0
2194098,18165,0
2194098,21041,0
2194305,18806,1
2194305,2245,0
2194305,27594,0
2194305,20098,0
2194305,19709,0
2194839,26249,1
2194839,15022,0
2194839,25953,0
2194839,4661,0
2194839,13631,0
2195372,18156,1
2195372,23245,0
2195372,20309,0
2195372,13766,0
2195372,23088,0
2195531,14873,1
2195531,5389,0
2195531,79,0
2195531,17671,0
2195531,10273,0
2196385,3481,1
2196385,1588,0
2196385,12237,0
2196385,19936,0
2196385,20918,0
2197189,27403,1
2197189,10669,0
2197189,20525,0
2197189,4884,0
2197189,3066,0
2197519,9184,1
2197519,1986,0
2197519,26291,0
2197519,23451,0
2197519,2695,0
2197625,3705,1
2197625,11134,0
2197625,527,0
2197625,17323,0
2197625,10052,0
2198558,5106,1
2198558,18517,0
2198558,10673,0
2198558,18593,0
2198558,25324,0
2199043,15403,1
2199043,15059,0
2199043,9924,0
2199043,18125,0
2199043,23834,0
2199350,11270,1
2199350,23724,0
2199350,19296,0
2199350,2637,0
2199350,26688,0
2199886,18145,1
2199886,13189,0
2199886,15004,0
2199886,17828,0
2199886,1682,0
2200695,9184,1
2200695,24355,0
2200695,11742,0
2200695,14891,0
2200695,17089,0
2201365,12537,1
2201365,3563,0
2201365,23180,0
2201365,4731,0
2201365,15968,0
2201977,5612,1
2201977,12166,0
2201977,25196,0
2201977,26105,0
2201977,18399,0
2201990,1799,1
2201990,6111,0
2201990,25504,0
2201990,6842,0
2201990,15582,0
2202010,16867,1
2202010,18209,0
2202010,22210,0
2202010,15491,0
2202010,39,0
2202902,1873,1
2202902,11591,0
2202902,22182,0
2202902,23373,0
2202902,1018,0
2203227,11788,1
2203227,21299,0
2203227,6635,0
2203227,25174,0
2203227,4046,0
2203833,2637,1
2203833,24665,0
2203833,7875,0
2203833,18180,0
2203833,13759,0
2205445,27754,1
2205445,8554,0
2205445,14342,0
2205445,9375,0
2205445,7935,0
2206104,2447,1
2206104,17632,0
2206104,2251,0
2206104,8511,0
2206104,21276,0
2206707,14237,1
2206707,4651,0
2206707,22838,0
2206707,7377,0
2206707,17189,0
2207118,26083,1
2207118,16098,0
2207118,28007,0
2207118,19880,0
2207118,22026,0
2208921,9184,1
2208921,7963,0
2208921,1765,0
2208921,16909,0
2208921,9301,0
2209446,20629,1
2209446,2283,0
2209446,3907,0
2209446,5913,0
2209446,7380,0
2211413,9656,1
2211413,20916,0
2211413,18684,0
2211413,27382,0
2211413,14545,0
2211484,10703,1
2211484,12418,0
2211484,13859,0
2211484,6503,0
2211484,19985,0
2212155,8060,1
2212155,15354,0
2212155,4659,0
2212155,27712,0
2212155,15666,0
2212548,27225,1
2212548,27695,0
2212548,23393,0
2212548,5310,0
2212548,3644,0
2214477,2169,1
2214477,21771,0
2214477,15331,0
2214477,8631,0
2214477,19980,0
2214756,23088,1
2214756,8700,0
2214756,26645,0
2214756,1644,0
2214756,25007,0
2215746,9184,1
2215746,4193,0
2215746,27412,0
2215746,10480,0
2215746,6817,0
2216880,11257,1
2216880,10011,0
2216880,27082,0
2216880,19418,0
2216880,26079,0
2219584,12317,1
2219584,21456,0
2219584,4270,0
2219584,19617,0
2219584,5498,0
2219748,26656,1
2219748,5579,0
2219748,12528,0
2219748,10848,0
2219748,26920,0
2221041,9046,1
2221041,12578,0
2221041,15928,0
2221041,8154,0
2221041,5743,0
2221538,4806,1
2221538,8973,0
2221538,2672,0
2221538,16536,0
2221538,3347,0
2221599,18145,1
2221599,2850,0
2221599,19742,0
2221599,6672,0
2221599,26279,0
2222946,18156,1
2222946,16205,0
2222946,1789,0
2222946,14549,0
2222946,22974,0
2223217,13674,1
2223217,16947,0
2223217,21254,0
2223217,17113,0
2223217,9049,0
2224328,22167,1
2224328,2354,0
2224328,1398,0
2224328,5275,0
2224328,24833,0
2224825,26428,1
2224825,16763,0
2224825,25817,0
2224825,26493,0
2224825,4395,0
2226211,7968,1
2226211,14052,0
2226211,22371,0
2226211,245,0
2226211,21157,0
2227601,6185,1
2227601,45,0
2227601,2720,0
2227601,6254,0
2227601,13080,0
2228028,15931,1
2228028,24069,0
2228028,12326,0
2228028,26329,0
2228028,17924,0
2228420,17202,1
2228420,27855,0
2228420,9732,0
2228420,11354,0
2228420,12335,0
2230035,26471,1
2230035,18594,0
2230035,23476,0
2230035,197,0
2230035,23824,0
2230507,22461,1
2230507,1117,0
2230507,11619,0
2230507,8484,0
2230507,22234,0
2231550,26328,1
2231550,16724,0
2231550,18040,0
2231550,6850,0
2231550,7288,0
2233049,8157,1
2233049,8104,0
2233049,26837,0
2233049,3021,0
2233049,2947,0
2233350,15249,1
2233350,20261,0
2233350,20449,0
2233350,5818,0
2233350,10820,0
2235509,21630,1
2235509,11179,0
2235509,694,0
2235509,2503,0
2235509,27751,0
2235779,13453,1
2235779,330,0
2235779,2667,0
2235779,27251,0
2235779,6370,0
2236638,2672,1
2236638,14185,0
2236638,27041,0
2236638,26195,0
2236638,11206,0
2236980,1374,1
2236980,307,0
2236980,6340,0
2236980,6741,0
2236980,16873,0
2237916,18156,1
2237916,18435,0
2237916,10432,0
2237916,8679,0
2237916,26400,0
2238395,18626,1
2238395,10680,0
2238395,5987,0
2238395,16240,0
2238395,27622,0
2240137,7096,1
2240137,22396,0
2240137,21128,0
2240137,20034,0
2240137,6672,0
2242550,16952,1
2242550,20505,0
2242550,13782,0
2242550,24538,0
2242550,3795,0
2244046,7963,1
2244046,22918,0
2244046,7640,0
2244046,1350,0
2244046,5310,0
2244344,10430,1
2244344,4941,0
2244344,14514,0
2244344,26852,0
2244344,27732,0
2244875,23180,1
2244875,4957,0
2244875,20340,0
2244875,8743,0
2244875,3027,0
2245625,16952,1
2245625,25125,0
2245625,16002,0
2245625,18839,0
2245625,22134,0
2245928,14028,1
2245928,1314,0
2245928,3180,0
2245928,12551,0
2245928,23242,0
2248359,26555,1
2248359,14095,0
2248359,16377,0
2248359,27698,0
2248359,9099,0
2248404,20346,1
2248404,8202,0
2248404,4455,0
2248404,13537,0
2248404,13530,0
2248724,9914,1
2248724,21082,0
2248724,1434,0
2248724,17128,0
2248724,20912,0
2249133,8060,1
2249133,8119,0
2249133,483,0
2249133,26440,0
2249133,15394,0
2249170,15742,1
2249170,27165,0
2249170,18798,0
2249170,19598,0
2249170,22213,0
2249760,18671,1
2249760,27604,0
2249760,12482,0
2249760,12480,0
2249760,24221,0
2251069,22951,1
2251069,27673,0
2251069,680,0
2251069,13462,0
2251069,27726,0
2251624,8060,1
2251624,23100,0
2251624,22334,0
2251624,24196,0
2251624,2251,0
2252798,2814,1
2252798,20939,0
2252798,11456,0
2252798,4981,0
2252798,8700,0
2252920,14959,1
2252920,15698,0
2252920,17671,0
2252920,527,0
2252920,5877,0
2254169,27578,1
2254169,21473,0
2254169,17098,0
2254169,3385,0
2254169,7079,0
2254387,25656,1
2254387,12732,0
2254387,23637,0
2254387,21185,0
2254387,20080,0
2255774,19279,1
2255774,10071,0
2255774,6767,0
2255774,20424,0
2255774,19821,0
2257198,20780,1
2257198,5301,0
2257198,12578,0
2257198,19227,0
2257198,4150,0
2257853,1082,1
2257853,14931,0
2257853,6452,0
2257853,8124,0
2257853,2499,0
2260411,648,1
2260411,6324,0
2260411,6950,0
2260411,8347,0
2260411,16658,0
2260871,5106,1
2260871,23180,0
2260871,3812,0
2260871,19487,0
2260871,16908,0
2264417,17089,1
2264417,4561,0
2264417,14827,0
2264417,12829,0
2264417,4692,0
2264528,4028,1
2264528,21283,0
2264528,3506,0
2264528,19118,0
2264528,17252,0
2266808,9184,1
2266808,1348,0
2266808,17681,0
2266808,2605,0
2266808,2822,0
2269340,22083,1
2269340,23757,0
2269340,405,0
2269340,5318,0
2269340,3482,0
2269367,27257,1
2269367,13481,0
2269367,27811,0
2269367,739,0
2269367,13633,0
2270907,17089,1
2270907,3566,0
2270907,848,0
2270907,16041,0
2270907,26654,0
2271156,13890,1
2271156,2827,0
2271156,18517,0
2271156,9174,0
2271156,24829,0
2272997,7325,1
2272997,9485,0
2272997,16574,0
2272997,9740,0
2272997,28069,0
2274051,26853,1
2274051,10111,0
2274051,13996,0
2274051,2605,0
2274051,19917,0
2274236,24889,1
2274236,223,0
2274236,11756,0
2274236,7860,0
2274236,5850,0
2277619,253,1
2277619,8279,0
2277619,24761,0
2277619,12499,0
2277619,7303,0
2278867,673,1
2278867,10084,0
2278867,13462,0
2278867,21286,0
2278867,4458,0
2279165,10026,1
2279165,21937,0
2279165,14945,0
2279165,13265,0
2279165,22108,0
2279626,3830,1
2279626,21141,0
2279626,6180,0
2279626,26767,0
2279626,774,0
2280200,10877,1
2280200,10923,0
2280200,15619,0
2280200,11178,0
2280200,22580,0
2281823,8622,1
2281823,20457,0
2281823,22858,0
2281823,10640,0
2281823,13660,0
2282335,1199,1
2282335,12483,0
2282335,22196,0
2282335,23522,0
2282335,2014,0
2283427,5309,1
2283427,9386,0
2283427,23681,0
2283427,18426,0
2283427,22322,0
2283588,5117,1
2283588,7528,0
2283588,14494,0
2283588,14144,0
2283588,1519,0
2283656,3697,1
2283656,2083,0
2283656,16631,0
2283656,4755,0
2283656,27222,0
2286271,19912,1
2286271,11742,0
2286271,11190,0
2286271,4403,0
2286271,22327,0
2289259,11044,1
2289259,9434,0
2289259,18656,0
2289259,6340,0
2289259,13186,0
2290235,19895,1
2290235,8622,0
2290235,27695,0
2290235,5840,0
2290235,7640,0
2292163,26592,1
2292163,15635,0
2292163,12451,0
2292163,14036,0
2292163,24004,0
2292826,16900,1
2292826,1767,0
2292826,5407,0
2292826,9454,0
2292826,11200,0
2293692,8060,1
2293692,7640,0
2293692,15010,0
2293692,9184,0
2293692,16995,0
2293891,18626,1
2293891,12079,0
2293891,452,0
2293891,4176,0
2293891,2432,0
2293956,19529,1
2293956,6214,0
2293956,22540,0
2293956,4031,0
2293956,15072,0
2294311,18156,1
2294311,7827,0
2294311,4149,0
2294311,21328,0
2294311,13278,0
2295057,16971,1
2295057,14545,0
2295057,24792,0
2295057,22416,0
2295057,15557,0
2295161,19301,1
2295161,2044,0
2295161,12104,0
2295161,13009,0
2295161,18018,0
2296221,21833,1
2296221,13574,0
2296221,4894,0
2296221,6112,0
2296221,8046,0
2297388,22603,1
2297388,19449,0
2297388,6654,0
2297388,8383,0
2297388,89,0
2298228,6386,1
2298228,24211,0
2298228,26711,0
2298228,9946,0
2298228,3722,0
2298481,18626,1
2298481,4782,0
2298481,12343,0
2298481,10340,0
2298481,14403,0
2299040,18650,1
2299040,11723,0
2299040,9838,0
2299040,6692,0
2299040,11568,0
2301607,19882,1
2301607,1671,0
2301607,10217,0
2301607,19998,0
2301607,4902,0
2301803,648,1
2301803,18806,0
2301803,3238,0
2301803,10519,0
2301803,20344,0
2304370,18156,1
2304370,7222,0
2304370,26884,0
2304370,8248,0
2304370,14639,0
2304800,5870,1
2304800,23874,0
2304800,6889,0
2304800,20916,0
2304800,23543,0
2305181,5184,1
2305181,27158,0
2305181,3299,0
2305181,8868,0
2305181,26903,0
2306151,18156,1
2306151,15249,0
2306151,2506,0
2306151,2605,0
2306151,18261,0
2306411,20770,1
2306411,16016,0
2306411,14626,0
2306411,8987,0
2306411,15482,0
2307204,28133,1
2307204,17884,0
2307204,14239,0
2307204,27005,0
2307204,3494,0
2307442,19945,1
2307442,21375,0
2307442,11453,0
2307442,17694,0
2307442,16015,0
2311284,20393,1
2311284,124,0
2311284,9838,0
2311284,1877,0
2311284,25797,0
2312221,23789,1
2312221,13725,0
2312221,10877,0
2312221,9692,0
2312221,25211,0
2313411,27613,1
2313411,12527,0
2313411,24355,0
2313411,7963,0
2313411,24420,0
2315113,14959,1
2315113,13651,0
2315113,788,0
2315113,19819,0
2315113,27844,0
2315117,4159,1
2315117,11915,0
2315117,14615,0
2315117,18329,0
2315117,1314,0
2315305,19985,1
2315305,11949,0
2315305,4405,0
2315305,12236,0
2315305,26413,0
2315777,18156,1
2315777,9442,0
2315777,26853,0
2315777,11352,0
2315777,5367,0
2315987,1789,1
2315987,14581,0
2315987,27199,0
2315987,11355,0
2315987,18523,0
2316161,4405,1
2316161,15329,0
2316161,12389,0
2316161,8167,0
2316161,27671,0
2316426,11681,1
2316426,26276,0
2316426,2636,0
2316426,9977,0
2316426,3849,0
2316563,1644,1
2316563,26631,0
2316563,7475,0
2316563,5310,0
2316563,25991,0
2316931,13986,1
2316931,22127,0
2316931,4359,0
2316931,27460,0
2316931,18550,0
2316997,6850,1
2316997,23121,0
2316997,6801,0
2316997,16846,0
2316997,5388,0
2318476,971,1
2318476,5579,0
2318476,16026,0
2318476,22284,0
2318476,8924,0
2319014,21508,1
2319014,27109,0
2319014,347,0
2319014,8968,0
2319014,21375,0
2321033,26249,1
2321033,23320,0
2321033,22863,0
2321033,15610,0
2321033,14677,0
2321131,7640,1
2321131,12983,0
2321131,3644,0
2321131,9742,0
2321131,13660,0
2322937,18156,1
2322937,16476,0
2322937,21890,0
2322937,12176,0
2322937,18208,0
2324456,18156,1
2324456,27410,0
2324456,3768,0
2324456,10840,0
2324456,8540,0
2324744,23088,1
2324744,26011,0
2324744,3856,0
2324744,3659,0
2324744,483,0
2326481,13081,1
2326481,21706,0
2326481,12340,0
2326481,19912,0
2326481,26958,0
2326765,26605,1
2326765,7605,0
2326765,18382,0
2326765,11675,0
2326765,9805,0
2327967,2447,1
2327967,7601,0
2327967,8934,0
2327967,24149,0
2327967,1486,0
2328118,18626,1
2328118,1580,0
2328118,6492,0
2328118,26448,0
2328118,20630,0
2331683,17089,1
2331683,1765,0
2331683,1473,0
2331683,16765,0
2331683,24420,0
2331686,5097,1
2331686,6867,0
2331686,16598,0
2331686,19533,0
2331686,27628,0
2332648,8622,1
2332648,23419,0
2332648,18523,0
2332648,15962,0
2332648,18981,0
2332795,19529,1
2332795,5414,0
2332795,21169,0
2332795,9683,0
2332795,8693,0
2333428,18156,1
2333428,20457,0
2333428,2015,0
2333428,13933,0
2333428,25007,0
2334378,17764,1
2334378,15547,0
2334378,15932,0
2334378,19448,0
2334378,1244,0
2334655,5388,1
2334655,22943,0
2334655,4195,0
2334655,5947,0
2334655,25641,0
2335086,8751,1
2335086,11184,0
2335086,13333,0
2335086,21783,0
2335086,867,0
2336520,2447,1
2336520,27491,0
2336520,22679,0
2336520,1832,0
2336520,2969,0
2338344,18626,1
2338344,18719,0
2338344,7377,0
2338344,8999,0
2338344,10871,0
2338657,18953,1
2338657,20668,0
2338657,7014,0
2338657,10293,0
2338657,4132,0
2338958,17750,1
2338958,7869,0
2338958,21973,0
2338958,14467,0
2338958,26457,0
2339972,26328,1
2339972,8228,0
2339972,26760,0
2339972,5775,0
2339972,5184,0
2341306,15235,1
2341306,27961,0
2341306,27410,0
2341306,23363,0
2341306,3469,0
2342897,4028,1
2342897,1204,0
2342897,461,0
